Id,Indikator
181_3,"[‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Sifat kepala batu’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Mengutamakan kekuatan , mementingkan otot daripada otak’, ‘Emotional immaturity dan egosentris, kekanak-kanakan, cacat mental tingkat ringan, biasa unutk anak-naak yang masih muda, tergantung,emosi datar, hambatan dalam membedakan sesuatu’, ‘Oral agresif (suka mengkritik) tendensi menyerang secara oral, sinisme’, ‘Merasa kurang lincah, kurang mampu’, ‘normal’, ‘Tekanan/ tuntutan kejantanan’, ‘Cenderung ke arah paranoid’, ‘Menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Bersemangat dan motivasi berprestasi’]"
182_3,"[‘Wajar, normal’, ‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Kurang mampu mengontrol dorongan , mungkin permusuhan’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Pikiran kacau’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum’, ‘Merasa kurang lincah, kurang mampu’, ‘normal’, ‘Kurang jantan / tidak pasti’, ‘Cenderung ke arah paranoid’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Penyesuaian diri baik’, ‘Kurang berani tampil dan menyatakan diri, cemas, insecure, ragu, takut, tidak pasti, kontrol yang rigid yang didasari oleh rasa tertekan dan kurang mampu berkarya, depresif, kurang mampu dan kurang gairah, intelektual dan introversive, spirituil’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Bersemangat dan motivasi berprestasi’]"
183_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Perasaan inferior, kurang mampu mencoba mencari kompensasi’, ‘danya dorongan agresif’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang’, ‘mungkin rigid, penggabungan impils yang baik’, ‘Mengutamakan kekuatan , mementingkan otot daripada otak’, ‘Tanda keengganann memperhatikan sekitar, mungkin suka bertengakar. Tendensi menolak keadaan yang tidak menyenangkan ,tendensi menyatakan ketidaksenangan’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme’, ‘Merasa kurang lincah, kurang mampu’, ‘normal’, ‘Tekanan/ tuntutan kejantanan’, ‘Rasa bersalah, masturbasi, curang, merampas’, ‘Menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’, ‘Kurang berani tampil dan menyatakan diri, cemas, insecure, ragu, takut, tidak pasti, kontrol yang rigid yang didasari oleh rasa tertekan dan kurang mampu berkarya, depresif, kurang mampu dan kurang gairah, intelektual dan introversive, spirituil’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Bersemangat dan motivasi berprestasi’]"
184_3,"[‘Wajar, normal’, ‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Adanya dorongan agresif’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘Tendensi aspirasi lebih besar dari pada kemampuan’, ‘mungkin rigid, penggabungan impils yang baik’, ‘Mengutamakan kekuatan , mementingkan otot daripada otak’, ‘Pikiran kacau’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme’, ‘normal’, ‘Tekanan/ tuntutan kejantanan’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Perasaan sedih /tertekan’]"
185_3,"[‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Traumatis, kontrol diri secara impulsif’, ‘Sering membiarkan dorongan-dorongan dengan kobtrol yang tidak cermat’, ‘Pandangan tidak pasti, scizoprenic depressi, aktiviyas, rpoduktif, guilty feelings berhubungan dengan permusuhan seksuil’, ‘Penolakan terhadap kebutuhan afektif, guilty feeling, depresi, kontak verbal yang terganggu(dengan lingkungan)’, ‘Berusaha mencapai otoritas, ambivalensi’, ‘normal’, ‘Mencari perhatian, menunjukkan penyesuaian yang bersifat psikopatik (kurang wajar) (bila digambar wanita muda, lebih –lebih bila ditekankan bagian seksuilnya)’, ‘Tekanan/ tuntutan kejantanan’, ‘Perasaan tidak pasti dalam kontak sosial, perasaan tidak mampu, permusuhan dan seksuil, guilty feeling dari sikap agresif’, ‘Penolakan terhadap impuls fisik, kehilangan kebanggaan fisik, biasa digambar oleh anak-anak’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kontrol emosionil, berusaha keras untuk sukses, orientasi lingkungan/dunia luar, ekstrofert, orientasi masa yang akan datang’, ‘Perasaan sedih /tertekan’]"
186_3,"[‘Wajar, normal’, ‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘mungkin rigid, penggabungan impils yang baik’, ‘Merasa lemah dan sia-sia /tidak berguna’, ‘Rasa ingin tau hal dosa, konflik voyourism’, ‘Oral agresif (suka mengkritik) tendensi menyerang secara oral, sinisme’, ‘Berusaha mencapai otoritas, ambivalensi’, ‘normal’, ‘Kontrol kuat terhadap nafsu’, ‘Tekanan/ tuntutan kejantanan’, ‘Tekanan/ tuntutan kejantanan’, ‘Tekanan/ tuntutan kejantanan’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Bersemangat dan motivasi berprestasi’]"
187_3,"[‘Wajar, normal’, ‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘Ambisius, usaha untuk sukses, mengharapkan perhatian dan kasih sayang ’, ‘Ingin mencampakkan dunia luar (tak acuh), self absorption’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme’, ‘norma’, ‘Kontrol kuat terhadap nafsu’, ‘Keraguan pada kejantanan sehingga kompensasinya jadi sok jantan ,ketidak pastian seksuil’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Bersemangat dan motivasi berprestasi’]"
188_3,"[‘Wajar, normal’, ‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘Ambisius, usaha untuk sukses, mengharapkan perhatian dan kasih sayang’, ‘Pikiran kacau’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme’, ‘Narsistis (pemujaan terhadap pakaian)’, ‘Sering dihubungkan dengan agresi seksuil yang dimunculkan, kurang masak seksuil’, ‘Kontrol kuat terhadap nafsu’, ‘Suka menyerang’, ‘Rasa bersalah, masturbasi, curang, merampas’, ‘Peka terhadap kritik’, ‘Menentang/bermusuhan dengan jenis kelamin lain’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Perasaan sedih /tertekan’]"
189_3,"[‘Wajar, normal’, ‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Ambisius, usaha untuk sukses, mengharapkan perhatian dan kasih sayang’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme’, ‘normal’, ‘Tekanan/ tuntutan kejantanan’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Perasaan sedih /tertekan’]"
190_3,"[‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Mengutamakan kekuatan , mementingkan otot daripada otak’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme’, ‘Merasa kurang lincah, kurang mampu’, ‘Narsistis (pemujaan terhadap pakaian)’, ‘Ketergantungan’, ‘Suka menyerang’, ‘Cenderung ke arah paranoid’, ‘Kesadaran pribadi goncang, keraguan’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Kurang berani tampil dan menyatakan diri, cemas, insecure, ragu, takut, tidak pasti, kontrol yang rigid yang didasari oleh rasa tertekan dan kurang mampu berkarya, depresif, kurang mampu dan kurang gairah, intelektual dan introversive, spirituil’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Bersemangat dan motivasi berprestasi’]"
191_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga,’, ‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘mungkin rigid, penggabungan impils yang baik’, ‘Tanda keengganann memperhatikan sekitar, mungkin suka bertengakar. Tendensi menolak keadaan yang tidak menyenangkan ,tendensi menyatakan ketidaksenangan ’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme’, ‘normal’, ‘Kontrol kuat terhadap nafsu’, ‘Tekanan/ tuntutan kejantanan’, ‘Cenderung ke arah paranoid’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Perasaan sedih /tertekan’]"
192_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘Rasa ingin tau hal dosa, konflik voyourism’, ‘Menentang oral dependency, independent’, ‘normal’, ‘Sering dihubungkan dengan agresi seksuil yang dimunculkan, kurang masak seksuil’, ‘Tekanan/ tuntutan kejantanan’, ‘Cenderung ke arah paranoid’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Perasaan sedih /tertekan’]"
193_3,"[‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Skizoid’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Ambisius, usaha untuk sukses, mengharapkan perhatian dan kasih sayang ’, ‘Kepicikan pandangan’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme’, ‘Merasa kurang lincah, kurang mampu  ’, ‘normal’, ‘Suka menyerang’, ‘Cenderung ke arah paranoid’, ‘Kesadaran pribadi goncang, keraguan ’, ‘Menentang/bermusuhan dengan jenis kelamin lain’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Perasaan sedih /tertekan’]"
194_3,"[‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Melakukan Kontrol intelektual terhadap impuls-impuls atau dorongannya’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Paranoia dan menampakkan fantasi, angan-angan ’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum’, ‘Merasa kurang lincah, kurang mampu’, ‘normal’, ‘Kontrol kuat terhadap nafsu’, ‘Erotis protes/ kemungkinan ada konflik’, ‘Cenderung ke arah paranoid’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Bersemangat dan motivasi berprestasi’]"
195_3,"[‘refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara‘, ‘Ketidakseimbangan emosi, konflik peran seksualnya‘, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi‘, ‘ Perasan tidak mampu, kurang efektif, sakit-sakitan, tertekan ‘,’Paranoia dan menampakkan fantasi, angan-angan‘, ‘Menentang oral dependency, independent‘,’Perasaan tertekan dan tergantung yang bersifat patologis, tidak mampu, perasaan kastrasi, kesulitan dalam menanggapi adanya dorongan seksuil’, ‘normal’,’ Biasa, mudah menyatakan dorongan, tanpa hambatan, sebaliknya mungkin menyatakan kefleksbelan terhadap kontrolm seksuil’,’ Erotis protes/ kemungkinan ada konflik’,’ Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingion berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic‘, ‘Depresif, tidak mengakui kenyataan, tertekan secraa neurotis, kurang dorongan berprestasi‘, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’,’Perasaan sedih /tertekan’]"
196_3,"[‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Berhubungan dengan seksualitas pria, mengaharapkan kebebasan, depresif  ’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Mengutamakan kekuatan , mementingkan otot daripada otak ’, ‘Rasa ingin tau hal dosa, konflik voyourism’, ‘Tendensi orang depresif dengan kompensasi tertawa lebar’, ‘Berusaha mencapai otoritas, ambivalensi  ’, ‘normal’, ‘Cenderung ke arah paranoid’, ‘Menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat  ’, ‘Kurang berani tampil dan menyatakan diri, cemas, insecure, ragu, takut, tidak pasti, kontrol yang rigid yang didasari oleh rasa tertekan dan kurang mampu berkarya, depresif, kurang mampu dan kurang gairah, intelektual dan introversive, spirituil’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Perasaan insecure dan tak pasti, berpikir  pada hal-hal konkrit/ berpijak pada realita. Kebutuhan akan kepastian/depresif, kurang usaha, mudah menyerah, di dominasi oleh asadar, kebutuhan keseimbangan, kontrol, menunjukkan keseimbangan, ketenangan kestabilan (secara demonstratif)’, ‘Bersemangat dan motivasi berprestasi’]"
197_3,"[‘Wajar, normal’, ‘Perasaan inferior, kurang mampu mencoba mencari kompensasi’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Perasan tidak mampu, kurang efektif, sakit-sakitan, tertekan ’, ‘Tendensi aspirasi lebih besar dari pada kemampuan’, ‘Kurang mampu mengontrol dorongan , mungkin permusuhan’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum’, ‘Perasaan tertekan dan tergantung yang bersifat patologis, tidak mampu, perasaan kastrasi, kesulitan dalam menanggapi adanya dorongan seksuil’, ‘normal’, ‘Ketergantungan, tidak masak , tidak pasti’, ‘Tekanan/ tuntutan kejantanan’, ‘Cenderung ke arah paranoid’, ‘Kurang berani tampil dan menyatakan diri, cemas, insecure, ragu, takut, tidak pasti, kontrol yang rigid yang didasari oleh rasa tertekan dan kurang mampu berkarya, depresif, kurang mampu dan kurang gairah, intelektual dan introversive, spirituil’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Perasaan insecure dan tak pasti, berpikir  pada hal-hal konkrit/ berpijak pada realita. Kebutuhan akan kepastian/depresif, kurang usaha, mudah menyerah, di dominasi oleh asadar, kebutuhan keseimbangan, kontrol, menunjukkan keseimbangan, ketenangan kestabilan (secara demonstratif)’, ‘Bersemangat dan motivasi berprestasi’]"
198_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Sifat kepala batu’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Egosentris histeris, tidak masak, egosentris, regresi’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme ’, ‘Merasa kurang lincah, kurang mampu’, ‘normal’, ‘Merasa kurang jantan’, ‘Cenderung ke arah paranoid’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Perasaan sedih /tertekan’]"
199_3,"[‘Wajar, normal’, ‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Adanya dorongan agresif ’, ‘Perasan tidak mampu, kurang efektif, sakit-sakitan, tertekan ’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘mungkin rigid, penggabungan impils yang baik’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Rasa ingin tau hal dosa, konflik voyourism’, ‘Oral agresif (suka mengkritik) tendensi menyerang secara oral, sinisme’, ‘Perasaan tertekan dan tergantung yang bersifat patologis, tidak mampu, perasaan kastrasi, kesulitan dalam menanggapi adanya dorongan seksuil’, ‘normal’, ‘Kurang jantan / tidak pasti’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Peka terhadap kritik ’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Perasaan insecure dan tak pasti, berpikir  pada hal-hal konkrit/ berpijak pada realita. Kebutuhan akan kepastian/depresif, kurang usaha, mudah menyerah, di dominasi oleh asadar, kebutuhan keseimbangan, kontrol, menunjukkan keseimbangan, ketenangan kestabilan (secara demonstratif)’, ‘Bersemangat dan motivasi berprestasi’]"
200_3,"[‘Kaku dan bermusuhan, defensif terhadap permusuhan ’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Tanda keengganann memperhatikan sekitar, mungkin suka bertengakar. Tendensi menolak keadaan yang tidak menyenangkan ,tendensi menyatakan ketidaksenangan’, ‘Penolakan terhadap kebutuhan afektif, guilty feeling, depresi, kontak verbal yang terganggu(dengan lingkungan)’, ‘Merasa kurang lincah, kurang mampu’, ‘normal’, ‘Perhatian berlebihan pada kejantanan’, ‘Rasa bersalah, masturbasi, curang, merampas’, ‘Menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’, ‘Kurang berani tampil dan menyatakan diri, cemas, insecure, ragu, takut, tidak pasti, kontrol yang rigid yang didasari oleh rasa tertekan dan kurang mampu berkarya, depresif, kurang mampu dan kurang gairah, intelektual dan introversive, spirituil’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Perasaan sedih /tertekan’]"
201_3,"[‘Kaku dan bermusuhan, defensif terhadap permusuhan ’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Tanda keengganann memperhatikan sekitar, mungkin suka bertengakar. Tendensi menolak keadaan yang tidak menyenangkan ,tendensi menyatakan ketidaksenangan’, ‘Penolakan terhadap kebutuhan afektif, guilty feeling, depresi, kontak verbal yang terganggu(dengan lingkungan)’, ‘Merasa kurang lincah, kurang mampu’, ‘normal’, ‘Perhatian berlebihan pada kejantanan’, ‘Rasa bersalah, masturbasi, curang, merampas’, ‘Menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’, ‘Kurang berani tampil dan menyatakan diri, cemas, insecure, ragu, takut, tidak pasti, kontrol yang rigid yang didasari oleh rasa tertekan dan kurang mampu berkarya, depresif, kurang mampu dan kurang gairah, intelektual dan introversive, spirituil’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Perasaan sedih /tertekan’]"
